policy,K,eps,beta,answer_noise,rep_seed,episode_id,success,steps,questions_asked,regret,map_correct,episode_max_steps,failure_by_wrong_pick,failure_by_timeout,entropy_before_first_ask,entropy_after_first_ask,effective_goal_count_before,effective_goal_count_after,ig_of_first_asked_question
ask_or_act,3,0.05,2.0,0.0,4,17,True,8,0,1.0,True,12,False,False,1.0986122886681067,1.0986122886681067,3.0,3.0,0.0
ask_or_act,3,0.05,2.0,0.0,4,18,True,13,1,1.5,True,17,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
ask_or_act,3,0.05,2.0,0.0,4,19,True,4,1,1.5,True,8,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973806
info_gain_ask,3,0.05,2.0,0.0,0,0,True,13,2,4.0,True,15,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.05,2.0,0.0,0,1,True,8,2,3.0,True,11,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,2,True,10,2,4.0,True,12,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973806
info_gain_ask,3,0.05,2.0,0.0,0,3,True,15,1,3.5,True,17,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,4,True,8,2,3.0,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,5,True,12,2,3.0,True,15,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,6,True,4,2,3.0,True,7,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,7,True,10,1,3.5,True,12,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,8,False,10,2,6.0,True,10,False,True,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,9,True,7,2,3.0,True,10,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973806
info_gain_ask,3,0.05,2.0,0.0,0,10,True,9,2,4.0,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,11,True,7,1,1.5,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,12,False,12,2,6.0,True,12,False,True,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.05,2.0,0.0,0,13,True,7,1,1.5,True,11,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,14,True,12,2,6.0,True,12,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.05,2.0,0.0,0,15,True,12,1,2.5,True,15,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.8654396862942397
info_gain_ask,3,0.05,2.0,0.0,0,16,True,10,2,4.0,True,12,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,17,True,9,1,1.5,True,13,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,18,True,4,1,1.5,True,8,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,0,19,True,9,1,1.5,True,13,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,0,False,9,2,6.0,True,9,False,True,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,1,True,4,2,3.0,True,7,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.05,2.0,0.0,1,2,True,6,1,1.5,True,10,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.5099522027973806
info_gain_ask,3,0.05,2.0,0.0,1,3,True,5,1,1.5,True,9,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.5099522027973806
info_gain_ask,3,0.05,2.0,0.0,1,4,True,11,1,2.5,True,14,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,5,True,9,1,1.5,True,13,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,6,True,5,2,3.0,True,8,False,False,1.0986122886681067,0.639031859650174,3.0,1.515151515151515,0.4595804290179326
info_gain_ask,3,0.05,2.0,0.0,1,7,True,12,1,2.5,True,15,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,8,True,5,1,1.5,True,9,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,9,True,14,2,5.0,True,15,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,10,True,8,1,1.5,True,12,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,11,True,10,2,4.0,True,12,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.05,2.0,0.0,1,12,True,16,2,6.0,True,16,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,13,True,10,1,3.5,True,12,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,14,True,11,1,2.5,True,14,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,15,True,8,1,1.5,True,12,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,16,True,9,1,1.5,True,13,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,17,True,5,1,1.5,True,9,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.5099522027973807
info_gain_ask,3,0.05,2.0,0.0,1,18,True,7,1,1.5,True,11,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,1,19,False,14,2,6.0,True,14,False,True,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,0,True,9,1,1.5,True,13,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,1,True,5,2,3.0,True,8,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.05,2.0,0.0,2,2,True,11,2,6.0,True,11,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.05,2.0,0.0,2,3,True,4,1,1.5,True,8,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,4,True,13,2,5.0,True,14,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973807
info_gain_ask,3,0.05,2.0,0.0,2,5,True,4,2,3.0,True,7,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,6,False,10,1,5.5,True,10,False,True,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,7,True,11,1,1.5,True,15,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,8,True,12,2,5.0,True,13,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,9,True,10,1,1.5,True,14,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,10,True,6,1,1.5,True,10,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.8654396862942397
info_gain_ask,3,0.05,2.0,0.0,2,11,True,9,2,3.0,True,12,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.8654396862942397
info_gain_ask,3,0.05,2.0,0.0,2,12,True,6,1,1.5,True,10,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,13,True,11,1,1.5,True,15,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,14,True,9,2,3.0,True,12,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,15,True,10,1,1.5,True,14,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,16,True,9,1,1.5,True,13,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,17,True,8,1,1.5,True,12,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.8654396862942397
info_gain_ask,3,0.05,2.0,0.0,2,18,True,7,1,1.5,True,11,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,2,19,True,12,2,4.0,True,14,False,False,1.0986122886681067,0.639031859650174,3.0,1.515151515151515,0.4595804290179326
info_gain_ask,3,0.05,2.0,0.0,3,0,True,11,2,3.0,True,14,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,3,1,True,8,1,4.5,True,9,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,3,2,True,8,1,4.5,True,9,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,3,3,False,11,1,5.5,True,11,False,True,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,3,4,True,5,2,3.0,True,8,False,False,1.0986122886681067,0.7534606408250404,3.0,2.0522672204915193,0.5099522027973806
info_gain_ask,3,0.05,2.0,0.0,3,5,True,9,1,1.5,True,13,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,3,6,True,6,1,3.5,True,8,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,3,7,True,10,1,1.5,True,14,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,3,8,True,14,2,4.0,True,16,False,False,1.0986122886681067,0.8628578006373875,3.0,2.214723926380368,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,3,9,True,5,2,3.0,True,8,False,False,1.0986122886681067,0.6001660731596425,3.0,1.4578313253012045,0.3320747881058922
info_gain_ask,3,0.05,2.0,0.0,3,10,True,12,1,1.5,True,16,False,False,1.0986122886681067,0.2331726023738669,3.0,1.1065006915629323,0.5099522027973807
